title,authors,abstract,submitted_date,pdf_link
Shopper Analytics: a customer activity recognition system using a distributed RGB-D camera network,Daniele Liciotti;Marco Contigiani;Emanuele Frontoni;Adriano Mancini;Primo Zingaretti;Valerio Placidi,"The aim of this paper is to present an integrated system consisted of a RGB-D camera and a software able to monitor shoppers in intelligent retail environments. We propose an innovative low cost smart system that can understand the shoppers' behavior and, in particular, their interactions with the products in the shelves, with the aim to develop an automatic RGB-D technique for video analysis. The system of cameras detects the presence of people and univocally identifies them. Through the depth frames, the system detects the interactions of the shoppers with the products on the shelf and determines if a product is picked up or if the product is taken and then put back and finally, if there is not contact with the products. The system is low cost and easy to install, and experimental results demonstrated that its performances are satisfactory also in real environments. △ Less","27 August, 2015",https://arxiv.org/pdf/1508.06853
Component-Enhanced Chinese Character Embeddings,Yanran Li;Wenjie Li;Fei Sun;Sujian Li,"Distributed word representations are very useful for capturing semantic information and have been successfully applied in a variety of NLP tasks, especially on English. In this work, we innovatively develop two component-enhanced Chinese character embedding models and their bigram extensions. Distinguished from English word embeddings, our models explore the compositions of Chinese characters, which often serve as semantic indictors inherently. The evaluations on both word similarity and text classification demonstrate the effectiveness of our models. △ Less","26 August, 2015",https://arxiv.org/pdf/1508.06669
Recursive Training of 2D-3D Convolutional Networks for Neuronal Boundary Detection,Kisuk Lee;Aleksandar Zlateski;Ashwin Vishwanathan;H. Sebastian Seung,"Efforts to automate the reconstruction of neural circuits from 3D electron microscopic (EM) brain images are critical for the field of connectomics. An important computation for reconstruction is the detection of neuronal boundaries. Images acquired by serial section EM, a leading 3D EM technique, are highly anisotropic, with inferior quality along the third dimension. For such images, the 2D max-pooling convolutional network has set the standard for performance at boundary detection. Here we achieve a substantial gain in accuracy through three innovations. Following the trend towards deeper networks for object recognition, we use a much deeper network than previously employed for boundary detection. Second, we incorporate 3D as well as 2D filters, to enable computations that use 3D context. Finally, we adopt a recursively trained architecture in which a first network generates a preliminary boundary map that is provided as input along with the original image to a second network that generates a final boundary map. Backpropagation training is accelerated by ZNN, a new implementation of 3D convolutional networks that uses multicore CPU parallelism for speed. Our hybrid 2D-3D architecture could be more generally applicable to other types of anisotropic 3D images, including video, and our recursive framework for any image labeling problem. △ Less","19 August, 2015",https://arxiv.org/pdf/1508.04843
Looking at Software Sustainability and Productivity Challenges from NSF,Daniel S. Katz;Rajiv Ramnath,"This paper is a contribution to the Computational Science & Engineering Software Sustainability and Productivity Challenges (CSESSP Challenges) Workshop (https://www.nitrd.gov/csessp/), sponsored by the Networking and Information Technology Research and Development (NITRD) Software Design and Productivity (SDP) Coordinating Group, held October 15th-16th 2015 in Washington DC, USA. It introduces the role of software at the National Science Foundation (NSF) and the NSF Software Infrastructure for Sustained Innovation (SI2) program, then describes challenges that the SI2 program has identified, including funding models, career paths, incentives, training, interdisciplinary work, portability, and dissemination, as well as lesson that have been learned. △ Less","17 August, 2015",https://arxiv.org/pdf/1508.03348
Coreless 5G Mobile Network,Farooq Khan,"Todays mobile networks contain an increasing variety of proprietary hardware stifling innovation and leading to longer time-to-market for introduction of new services. We propose to replace the mobile core network nodes and interfaces with an Open Source SW implementation running on general purpose commodity hardware. The proposed open source approach referred to as coreless mobile network is expected to reduce cost, increase flexibility, improve innovation speed and accelerate time-to-market for introduction of new features and functionalities. A common Open Source SW framework will also enable automatic discovery and selection, seamless data mobility as well as unified charging and billing across cellular, WiFi, UAV and satellite access networks. △ Less","18 September, 2015",https://arxiv.org/pdf/1508.02052
Automatic 3D Liver Segmentation Using Sparse Representation of Global and Local Image Information via Level Set Formulation,Saif Dawood Salman Al-Shaikhli;Michael Ying Yang;Bodo Rosenhahn,"In this paper, a novel framework for automated liver segmentation via a level set formulation is presented. A sparse representation of both global (region-based) and local (voxel-wise) image information is embedded in a level set formulation to innovate a new cost function. Two dictionaries are build: A region-based feature dictionary and a voxel-wise dictionary. These dictionaries are learned, using the K-SVD method, from a public database of liver segmentation challenge (MICCAI-SLiver07). The learned dictionaries provide prior knowledge to the level set formulation. For the quantitative evaluation, the proposed method is evaluated using the testing data of MICCAI-SLiver07 database. The results are evaluated using different metric scores computed by the challenge organizers. The experimental results demonstrate the superiority of the proposed framework by achieving the highest segmentation accuracy (79.6\%) in comparison to the state-of-the-art methods. △ Less","4 October, 2015",https://arxiv.org/pdf/1508.01521
SOARAN: A Service-oriented Architecture for Radio Access Network Sharing in Evolving Mobile Networks,Jun He;Wei Song,"Mobile networks are undergoing fast evolution to software-defined networking (SDN) infrastructure in order to accommodate the ever-growing mobile traffic and overcome the network management nightmares caused by unremitting acceleration in technology innovations and evolution of the service market.Enabled by virtualized network functionalities, evolving carrier wireless networks tend to share radio access network (RAN) among multiple (virtual) network operators so as to increase network capacity and reduce expenses.However, existing RAN sharing models are operator-oriented, which expose extensive resource details, e.g. infrastructure and spectrum,to participating network operators for resource-sharing purposes. These old-fashioned models violate the design principles of SDN abstraction and are infeasible to manage the thriving traffic of on-demand customized services. This paper presents SOARAN, a service-oriented framework for RAN sharing in mobile networks evolving from LTE/LTE advanced to software-defined carrier wireless networks(SD-CWNs), which decouples network operators from radio resource by providing application-level differentiated services. SOARAN defines a serial of abstract applications with distinct Quality of Experience (QoE) requirements. The central controller periodically computes application-level resource allocation for each radio element with respect to runtime traffic demands and channel conditions, and disseminate these allocation decisions as service-oriented policies to respect element. The radio elements then independently determine flow-level resource allocation within each application to accomplish these policies. We formulate the application-level resource allocation as an optimization problem and develop a fast algorithm to solve it with a provably approximate guarantee. △ Less","2 August, 2015",https://arxiv.org/pdf/1508.00306
An Analytic Framework for Maritime Situation Analysis,Hamed Yaghoubi Shahir;Uwe Glässer;Amir Yaghoubi Shahir;Hans Wehn,"Maritime domain awareness is critical for protecting sea lanes, ports, harbors, offshore structures and critical infrastructures against common threats and illegal activities. Limited surveillance resources constrain maritime domain awareness and compromise full security coverage at all times. This situation calls for innovative intelligent systems for interactive situation analysis to assist marine authorities and security personal in their routine surveillance operations. In this article, we propose a novel situation analysis framework to analyze marine traffic data and differentiate various scenarios of vessel engagement for the purpose of detecting anomalies of interest for marine vessels that operate over some period of time in relative proximity to each other. The proposed framework views vessel behavior as probabilistic processes and uses machine learning to model common vessel interaction patterns. We represent patterns of interest as left-to-right Hidden Markov Models and classify such patterns using Support Vector Machines. △ Less","1 August, 2015",https://arxiv.org/pdf/1508.00181
Achieving secrecy without knowing the number of eavesdropper antennas,Biao He;Xiangyun Zhou;Thushara D. Abhayapala,"The existing research on physical layer security commonly assumes the number of eavesdropper antennas to be known. Although this assumption allows one to easily compute the achievable secrecy rate, it can hardly be realized in practice. In this paper, we provide an innovative approach to study secure communication systems without knowing the number of eavesdropper antennas by introducing the concept of spatial constraint into physical layer security. Specifically, the eavesdropper is assumed to have a limited spatial region to place (possibly an infinite number of) antennas. From a practical point of view, knowing the spatial constraint of the eavesdropper is much easier than knowing the number of eavesdropper antennas. We derive the achievable secrecy rates of the spatially-constrained system with and without friendly jamming. We show that a non-zero secrecy rate is achievable with the help of a friendly jammer, even if the eavesdropper places an infinite number of antennas in its spatial region. Furthermore, we find that the achievable secrecy rate does not monotonically increase with the jamming power, and hence, we obtain the closed-form solution of the optimal jamming power that maximizes the secrecy rate. △ Less","1 August, 2015",https://arxiv.org/pdf/1508.00105
In Need of Creative Mobile Service Ideas? Forget Adults and Ask Young Children,Ilona Kuzmickaja;Xiaofeng Wang;Daniel Graziotin;Gabriella Dodero;Pekka Abrahamsson,"It is well acknowledged that innovation is a key success factor in mobile service domain. Having creative ideas is the first critical step in the innovation process. Many studies suggest that customers are a valuable source of creative ideas. However, the literature also shows that adults may be constrained by existing technology frames, which are known to hinder creativity. Instead young children (aged 7-12) are considered digital natives yet are free from existing technology frames. This led us to study them as a potential source for creative mobile service ideas. A set of 41,000 mobile ideas obtained from a research project in 2006 granted us a unique opportunity to study the mobile service ideas from young children. We randomly selected two samples of ideas (N=400 each), one contained the ideas from young children, the other from adults (aged 17-50). These ideas were evaluated by several evaluators using an existing creativity framework. The results show that the mobile service ideas from the young children are significantly more original, transformational, implementable, and relevant than those from the adults. Therefore, this study shows that young children are better sources of novel and quality ideas than adults in the mobile services domain. This study bears significant contributions to the creativity and innovation research. It also indicates a new and valuable source for the companies that seek for creative ideas for innovative products and services. △ Less","24 July, 2015",https://arxiv.org/pdf/1507.06768
Mapping Big Data into Knowledge Space with Cognitive Cyber-Infrastructure,Hai Zhuge,"Big data research has attracted great attention in science, technology, industry and society. It is developing with the evolving scientific paradigm, the fourth industrial revolution, and the transformational innovation of technologies. However, its nature and fundamental challenge have not been recognized, and its own methodology has not been formed. This paper explores and answers the following questions: What is big data? What are the basic methods for representing, managing and analyzing big data? What is the relationship between big data and knowledge? Can we find a mapping from big data into knowledge space? What kind of infrastructure is required to support not only big data management and analysis but also knowledge discovery, sharing and management? What is the relationship between big data and science paradigm? What is the nature and fundamental challenge of big data computing? A multi-dimensional perspective is presented toward a methodology of big data computing. △ Less","18 July, 2015",https://arxiv.org/pdf/1507.06500
Super-Resolution Sparse MIMO-OFDM Channel Estimation Based on Spatial and Temporal Correlations,Zhen Gao;Linglong Dai;Zhaohua Lu;Chau Yuen;Zhaocheng Wang,"This letter proposes a parametric sparse multiple input multiple output (MIMO)-OFDM channel estimation scheme based on the finite rate of innovation (FRI) theory, whereby super-resolution estimates of path delays with arbitrary values can be achieved. Meanwhile, both the spatial and temporal correlations of wireless MIMO channels are exploited to improve the accuracy of the channel estimation. For outdoor communication scenarios, where wireless channels are sparse in nature, path delays of different transmit-receive antenna pairs share a common sparse pattern due to the spatial correlation of MIMO channels. Meanwhile, the channel sparse pattern is nearly unchanged during several adjacent OFDM symbols due to the temporal correlation of MIMO channels. By simultaneously exploiting those MIMO channel characteristics, the proposed scheme performs better than existing state-of-the-art schemes. Furthermore, by joint processing of signals associated with different antennas, the pilot overhead can be reduced under the framework of the FRI theory. △ Less","20 July, 2015",https://arxiv.org/pdf/1507.05441
Properties and constructions of coincident functions,Morgan Barbier;Hayat Cheballah;Jean-Marie Le Bars,"Extensive studies of Boolean functions are carried in many fields. The Mobius transform is often involved for these studies. In particular, it plays a central role in coincident functions, the class of Boolean functions invariant by this transformation. This class -- which has been recently introduced -- has interesting properties, in particular if we want to control both the Hamming weight and the degree. We propose an innovative way to handle the Mobius transform which allows the composition between several Boolean functions and the use of Shannon or Reed-Muller decompositions. Thus we benefit from a better knowledge of coin-cident functions and introduce new properties. We show experimentally that for many features, coincident functions look like any Boolean functions. △ Less","19 July, 2015",https://arxiv.org/pdf/1507.05316
Accessible Banking: Experiences and Future Directions,Bela Gor;David Aspinall,"This is a short position paper drawing on experience working with the UK banking industry and their disabled and ageing customers in the Business Disability Forum, a UK non-profit member organisation funded by a large body of UK private and public sector businesses. We describe some commonly reported problems of disabled customers who use modern banking technologies, relating them to UK law and best practice. We describe some of the recent banking industry innovations and the hope they may offer for improved inclusive and accessible multi-channel banking. △ Less","16 July, 2015",https://arxiv.org/pdf/1507.04578
A New Vision for Smart Objects and the Internet of Things: Mobile Robots and Long-Range UHF RFID Sensor Tags,Jennifer Wang;Erik Schluntz;Brian Otis;Travis Deyle,"We present a new vision for smart objects and the Internet of Things wherein mobile robots interact with wirelessly-powered, long-range, ultra-high frequency radio frequency identification (UHF RFID) tags outfitted with sensing capabilities. We explore the technology innovations driving this vision by examining recently-commercialized sensor tags that could be affixed-to or embedded-in objects or the environment to yield true embodied intelligence. Using a pair of autonomous mobile robots outfitted with UHF RFID readers, we explore several potential applications where mobile robots interact with sensor tags to perform tasks such as: soil moisture sensing, remote crop monitoring, infrastructure monitoring, water quality monitoring, and remote sensor deployment. △ Less","9 July, 2015",https://arxiv.org/pdf/1507.02373
On the Evaluation of RDF Distribution Algorithms Implemented over Apache Spark,Olivier Curé;Hubert Naacke;Mohamed-Amine Baazizi;Bernd Amann,"Querying very large RDF data sets in an efficient manner requires a sophisticated distribution strategy. Several innovative solutions have recently been proposed for optimizing data distribution with predefined query workloads. This paper presents an in-depth analysis and experimental comparison of five representative and complementary distribution approaches. For achieving fair experimental results, we are using Apache Spark as a common parallel computing framework by rewriting the concerned algorithms using the Spark API. Spark provides guarantees in terms of fault tolerance, high availability and scalability which are essential in such systems. Our different implementations aim to highlight the fundamental implementation-independent characteristics of each approach in terms of data preparation, load balancing, data replication and to some extent to query answering cost and performance. The presented measures are obtained by testing each system on one synthetic and one real-world data set over query workloads with differing characteristics and different partitioning constraints. △ Less","8 July, 2015",https://arxiv.org/pdf/1507.02321
Intelligent Data in the context of the internet-of-things,Rakhi Misuriya Gupta,"Advent of the Internet-of-Things will allow us to optimize equipment and resource usage, enabling increased efficiencies in automation and enabling new and more cost efficient business model. As tremendous growth opportunities emerge, so do the challenges such as diverse devices spanning across multiple networks, the need to manage the exponential growth of sensor generated data and to make sense of the huge influx of data in meaningful ways. The multitude of diversity can best be addressed by fundamentally opening up systems, architecture and applications. To go the next step and truly exploit the value of the sensor data would further require real-time analytics to gain intelligence and respond to events as they happen. Historical analysis can be used to look for trends, analyze collections of sensor data for correlation and formulate hints and suggestions based on usage and patterns. In this paper, we present a framework that overcomes diversity through its ability to flexibly represent sensor data on the internet. Business goals-driven information processing, information derived intelligence and information control as elements of the framework can further enable creation of new and innovative applications that enhance and exploit the value of Internet-of-Things. △ Less","6 July, 2015",https://arxiv.org/pdf/1507.01368
On Web-grid Implementation Using Single System Image,Marie Yvette B. de Robles;Zenith O. Arnejo;Jaderick P. Pabico,"With the latest innovations and trend towards personalizing users' web browsing experience, the web has been increasingly dominated by dynamic contents. However, delivering dynamic content remains a challenge due to the many dependencies involved in compiling the content, specifically personalized ones. This paper presents the use of Single System Image (SSI) clustering systems for a cheap, off-the-shelf, local lightweight distributed web-grid composed of desktop PCs. The three clustering systems considered in the study are Kerrighed, OpenSSI and openMosix. Through an online simulation technique, the performance savings achieved by the clustering systems were measured. Results showed that Kerrighed has the least number of missed requests while the response time is comparable with the rest. △ Less","4 July, 2015",https://arxiv.org/pdf/1507.01067
Business Models for e-Health: Evidence from Ten Case Studies,Chris Kimble,"An increasingly aging population and spiraling healthcare costs have made the search for financially viable healthcare models an imperative of this century. The careful and creative application of information technology can play a significant role in meeting that challenge. Valuable lessons can be learned from an analysis of ten innovative telemedicine and e-health initiatives. Having proven their effectiveness in addressing a variety of medical needs, they have progressed beyond small-scale implementations to become an established part of healthcare delivery systems around the world. △ Less","2 July, 2015",https://arxiv.org/pdf/1507.00553
Diffusion of innovations in Axelrod's model,Paulo F. C. Tilles;José F. Fontanari,"Axelrod's model for the dissemination of culture contains two key factors required to model the process of diffusion of innovations, namely, social influence (i.e., individuals become more similar when they interact) and homophily (i.e., individuals interact preferentially with similar others). The strength of these social influences are controlled by two parameters: F, the number of features that characterizes the cultures and q, the common number of states each feature can assume. Here we assume that the innovation is a new state of a cultural feature of a single individual -- the innovator -- and study how the innovation spreads through the networks among the individuals. For infinite regular lattices in one (1D) and two dimensions (2D), we find that initially the successful innovation spreads linearly with the time t, but in the long-time limit it spreads diffusively (\sim t^{1/2}) in 1D and sub-diffusively (\sim t/\ln t) in 2D. For finite lattices, the growth curves for the number of adopters are typically concave functions of t. For random graphs with a finite number of nodes N, we argue that the classical S-shaped growth curves result from a trade-off between the average connectivity K of the graph and the per feature diversity q. A large q is needed to reduce the pace of the initial spreading of the innovation and thus delimit the early-adopters stage, whereas a large K is necessary to ensure the onset of the take-off stage at which the number of adopters grows superlinearly with t. In an infinite random graph we find that the number of adopters of a successful innovation scales with t^γ with γ=1 for K> 2 and 1/2 < γ< 1 for K=2. We suggest that the exponent γ may be a useful index to characterize the process of diffusion of successful innovations in diverse scenarios. △ Less","7 September, 2015",https://arxiv.org/pdf/1506.08643
Characterization and Architectural Implications of Big Data Workloads,Lei Wang;Jianfeng Zhan;Zhen Jia;Rui Han,"Big data areas are expanding in a fast way in terms of increasing workloads and runtime systems, and this situation imposes a serious challenge to workload characterization, which is the foundation of innovative system and architecture design. The previous major efforts on big data benchmarking either propose a comprehensive but a large amount of workloads, or only select a few workloads according to so-called popularity, which may lead to partial or even biased observations. In this paper, on the basis of a comprehensive big data benchmark suite---BigDataBench, we reduced 77 workloads to 17 representative workloads from a micro-architectural perspective. On a typical state-of-practice platform---Intel Xeon E5645, we compare the representative big data workloads with SPECINT, SPECCFP, PARSEC, CloudSuite and HPCC. After a comprehensive workload characterization, we have the following observations. First, the big data workloads are data movement dominated computing with more branch operations, taking up to 92% percentage in terms of instruction mix, which places them in a different class from Desktop (SPEC CPU2006), CMP (PARSEC), HPC (HPCC) workloads. Second, corroborating the previous work, Hadoop and Spark based big data workloads have higher front-end stalls. Comparing with the traditional workloads i. e. PARSEC, the big data workloads have larger instructions footprint. But we also note that, in addition to varied instruction-level parallelism, there are significant disparities of front-end efficiencies among different big data workloads. Third, we found complex software stacks that fail to use state-of-practise processors efficiently are one of the main factors leading to high front-end stalls. For the same workloads, the L1I cache miss rates have one order of magnitude differences among diverse implementations with different software stacks. △ Less","25 June, 2015",https://arxiv.org/pdf/1506.07943
On Making Emerging Trusted Execution Environments Accessible to Developers,Thomas Nyman;Brian McGillion;N. Asokan,"New types of Trusted Execution Environment (TEE) architectures like TrustLite and Intel Software Guard Extensions (SGX) are emerging. They bring new features that can lead to innovative security and privacy solutions. But each new TEE environment comes with its own set of interfaces and programming paradigms, thus raising the barrier for entry for developers who want to make use of these TEEs. In this paper, we motivate the need for realizing standard TEE interfaces on such emerging TEE architectures and show that this exercise is not straightforward. We report on our on-going work in mapping GlobalPlatform standard interfaces to TrustLite and SGX. △ Less","30 June, 2015",https://arxiv.org/pdf/1506.07739
Fast 3D Synthetic Aperture Radar Imaging from Polarization-Diverse Measurements,Pierre Minvielle;Pierre Massaloux;Jean-François Giovannelli,"An innovative 3-D radar imaging technique is developed for fast and efficient identification and characterization of radar backscattering components of complex objects, when the collected scattered field is made of polarization-diverse measurements. In this context, all the polarimetric information seems irretrievably mixed. A direct model, derived from a simple but original extension of the widespread ""multiple scattering model"" leads to a high dimensional linear inverse problem. It is solved by a fast dedicated imaging algorithm that performs to determine at a time three huge 3-D scatterer maps which correspond to HH, VV and HV polarizations at emission and reception. It is applied successfully to various mock-ups and data sets collected from an accurate and dedicated 3D spherical experimental layout that provides concentric polarization-diverse RCS measurements. △ Less","24 June, 2015",https://arxiv.org/pdf/1506.07459
Comparing and evaluating extended Lambek calculi,Richard Moot,"Lambeks Syntactic Calculus, commonly referred to as the Lambek calculus, was innovative in many ways, notably as a precursor of linear logic. But it also showed that we could treat our grammatical framework as a logic (as opposed to a logical theory). However, though it was successful in giving at least a basic treatment of many linguistic phenomena, it was also clear that a slightly more expressive logical calculus was needed for many other cases. Therefore, many extensions and variants of the Lambek calculus have been proposed, since the eighties and up until the present day. As a result, there is now a large class of calculi, each with its own empirical successes and theoretical results, but also each with its own logical primitives. This raises the question: how do we compare and evaluate these different logical formalisms? To answer this question, I present two unifying frameworks for these extended Lambek calculi. Both are proof net calculi with graph contraction criteria. The first calculus is a very general system: you specify the structure of your sequents and it gives you the connectives and contractions which correspond to it. The calculus can be extended with structural rules, which translate directly into graph rewrite rules. The second calculus is first-order (multiplicative intuitionistic) linear logic, which turns out to have several other, independently proposed extensions of the Lambek calculus as fragments. I will illustrate the use of each calculus in building bridges between analyses proposed in different frameworks, in highlighting differences and in helping to identify problems. △ Less","18 June, 2015",https://arxiv.org/pdf/1506.05561
SuperGraph Visualization,Jose Rodrigues;Agma Traina;Christos Faloutsos;Caetano Traina,"Given a large social or computer network, how can we visualize it, find patterns, outliers, communities? Although several graph visualization tools exist, they cannot handle large graphs with hundred thousand nodes and possibly million edges. Such graphs bring two challenges: interactive visualization demands prohibitive processing power and, even if we could interactively update the visualization, the user would be overwhelmed by the excessive number of graphical items. To cope with this problem, we propose a formal innovation on the use of graph hierarchies that leads to GMine system. GMine promotes scalability using a hierarchy of graph partitions, promotes concomitant presentation for the graph hierarchy and for the original graph, and extends analytical possibilities with the integration of the graph partitions in an interactive environment. △ Less","15 June, 2015",https://arxiv.org/pdf/1506.04606
The WDAqua ITN: Answering Questions using Web Data,Christoph Lange;Saeedeh Shekarpour;Soren Auer,"WDAqua is a Marie Curie Innovative Training Network (ITN) and is funded under EU grant number 642795 and runs from January 2015 to December 2018. WDAqua aims at advancing the state of the art by intertwining training, research and innovation efforts, centered around one service: data-driven question answering. Question answering is immediately useful to a wide audience of end users, and we will demonstrate this in settings including e-commerce, public sector information, publishing and smart cities. Question answering also covers web science and data science broadly, leading to transferrable research results and to transferrable skills of the researchers who have finished our training programme. To ensure that our research improves question answering overall, every individual research project connects at least two of these steps. Intersectional secondments (within a consortium covering academia, research institutes and industrial research as well as network-wide workshops, R and D challenges and innovation projects further balance ground-breaking research and the needs of society and industry. Training-wise these offers equip early stage researchers with the expertise and transferable technical and non-technical skills that will allow them to pursue a successful career as an academic, decision maker, practitioner or entrepreneur. △ Less","10 June, 2015",https://arxiv.org/pdf/1506.04094
"GMine: A System for Scalable, Interactive Graph Visualization and Mining",Jose Rodrigues;Hanghang Tong;Agma Traina;Christos Faloutsos;Jure Leskovec,"Several graph visualization tools exist. However, they are not able to handle large graphs, and/or they do not allow interaction. We are interested on large graphs, with hundreds of thousands of nodes. Such graphs bring two challenges: the first one is that any straightforward interactive manipulation will be prohibitively slow. The second one is sensory overload: even if we could plot and replot the graph quickly, the user would be overwhelmed with the vast volume of information because the screen would be too cluttered as nodes and edges overlap each other. GMine system addresses both these issues, by using summarization and multi-resolution. GMine offers multi-resolution graph exploration by partitioning a given graph into a hierarchy of com-munities-within-communities and storing it into a novel R-tree-like structure which we name G-Tree. GMine offers summarization by implementing an innovative subgraph extraction algorithm and then visualizing its output. △ Less","11 June, 2015",https://arxiv.org/pdf/1506.03847
Spectral Representations for Convolutional Neural Networks,Oren Rippel;Jasper Snoek;Ryan P. Adams,"Discrete Fourier transforms provide a significant speedup in the computation of convolutions in deep learning. In this work, we demonstrate that, beyond its advantages for efficient computation, the spectral domain also provides a powerful representation in which to model and train convolutional neural networks (CNNs). We employ spectral representations to introduce a number of innovations to CNN design. First, we propose spectral pooling, which performs dimensionality reduction by truncating the representation in the frequency domain. This approach preserves considerably more information per parameter than other pooling strategies and enables flexibility in the choice of pooling output dimensionality. This representation also enables a new form of stochastic regularization by randomized modification of resolution. We show that these methods achieve competitive results on classification and approximation tasks, without using any dropout or max-pooling. Finally, we demonstrate the effectiveness of complex-coefficient spectral parameterization of convolutional filters. While this leaves the underlying model unchanged, it results in a representation that greatly facilitates optimization. We observe on a variety of popular CNN configurations that this leads to significantly faster convergence during training. △ Less","11 June, 2015",https://arxiv.org/pdf/1506.03767
The Majority Illusion in Social Networks,Kristina Lerman;Xiaoran Yan;Xin-Zeng Wu,"Social behaviors are often contagious, spreading through a population as individuals imitate the decisions and choices of others. A variety of global phenomena, from innovation adoption to the emergence of social norms and political movements, arise as a result of people following a simple local rule, such as copy what others are doing. However, individuals often lack global knowledge of the behaviors of others and must estimate them from the observations of their friends' behaviors. In some cases, the structure of the underlying social network can dramatically skew an individual's local observations, making a behavior appear far more common locally than it is globally. We trace the origins of this phenomenon, which we call ""the majority illusion,"" to the friendship paradox in social networks. As a result of this paradox, a behavior that is globally rare may be systematically overrepresented in the local neighborhoods of many people, i.e., among their friends. Thus, the ""majority illusion"" may facilitate the spread of social contagions in networks and also explain why systematic biases in social perceptions, for example, of risky behavior, arise. Using synthetic and real-world networks, we explore how the ""majority illusion"" depends on network structure and develop a statistical model to calculate its magnitude in a network. △ Less","9 June, 2015",https://arxiv.org/pdf/1506.03022
Kinetics of Social Contagion,Zhongyuan Ruan;Gerardo Iniguez;Marton Karsai;Janos Kertesz,"Diffusion of information, behavioral patterns or innovations follows diverse pathways depending on a number of conditions, including the structure of the underlying social network, the sensitivity to peer pressure and the influence of media. Here we study analytically and by simulations a general model that incorporates threshold mechanism capturing sensitivity to peer pressure, the effect of `immune' nodes who never adopt, and a perpetual flow of external information. While any constant, non-zero rate of dynamically-introduced spontaneous adopters leads to global spreading, the kinetics by which the asymptotic state is approached shows rich behavior. In particular we find that, as a function of the immune node density, there is a transition from fast to slow spreading governed by entirely different mechanisms. This transition happens below the percolation threshold of network fragmentation, and has its origin in the competition between cascading behavior induced by adopters and blocking due to immune nodes. This change is accompanied by a percolation transition of the induced clusters. △ Less","30 October, 2015",https://arxiv.org/pdf/1506.00251
Transition-Based Dependency Parsing with Stack Long Short-Term Memory,Chris Dyer;Miguel Ballesteros;Wang Ling;Austin Matthews;Noah A. Smith,"We propose a technique for learning representations of parser states in transition-based dependency parsers. Our primary innovation is a new control structure for sequence-to-sequence neural networks---the stack LSTM. Like the conventional stack data structures used in transition-based parsing, elements can be pushed to or popped from the top of the stack in constant time, but, in addition, an LSTM maintains a continuous space embedding of the stack contents. This lets us formulate an efficient parsing model that captures three facets of a parser's state: (i) unbounded look-ahead into the buffer of incoming words, (ii) the complete history of actions taken by the parser, and (iii) the complete contents of the stack of partially built tree fragments, including their internal structures. Standard backpropagation techniques are used for training and yield state-of-the-art parsing performance. △ Less","29 May, 2015",https://arxiv.org/pdf/1505.08075
Large Graph Analysis in the GMine System,Jose F. Rodrigues Jr.;Hanghang Tong;Jia-Yu Pan;Agma J. M. Traina;Caetano Traina Jr.;Christos Faloutsos,"Current applications have produced graphs on the order of hundreds of thousands of nodes and millions of edges. To take advantage of such graphs, one must be able to find patterns, outliers and communities. These tasks are better performed in an interactive environment, where human expertise can guide the process. For large graphs, though, there are some challenges: the excessive processing requirements are prohibitive, and drawing hundred-thousand nodes results in cluttered images hard to comprehend. To cope with these problems, we propose an innovative framework suited for any kind of tree-like graph visual design. GMine integrates (a) a representation for graphs organized as hierarchies of partitions - the concepts of SuperGraph and Graph-Tree; and (b) a graph summarization methodology - CEPS. Our graph representation deals with the problem of tracing the connection aspects of a graph hierarchy with sub linear complexity, allowing one to grasp the neighborhood of a single node or of a group of nodes in a single click. As a proof of concept, the visual environment of GMine is instantiated as a system in which large graphs can be investigated globally and locally. △ Less","28 May, 2015",https://arxiv.org/pdf/1505.07777
Place Recognition with Event-based Cameras and a Neural Implementation of SeqSLAM,Michael Milford;Hanme Kim;Michael Mangan;Stefan Leutenegger;Tom Stone;Barbara Webb;Andrew Davison,"Event-based cameras offer much potential to the fields of robotics and computer vision, in part due to their large dynamic range and extremely high ""frame rates"". These attributes make them, at least in theory, particularly suitable for enabling tasks like navigation and mapping on high speed robotic platforms under challenging lighting conditions, a task which has been particularly challenging for traditional algorithms and camera sensors. Before these tasks become feasible however, progress must be made towards adapting and innovating current RGB-camera-based algorithms to work with event-based cameras. In this paper we present ongoing research investigating two distinct approaches to incorporating event-based cameras for robotic navigation: the investigation of suitable place recognition / loop closure techniques, and the development of efficient neural implementations of place recognition techniques that enable the possibility of place recognition using event-based cameras at very high frame rates using neuromorphic computing hardware. △ Less","18 May, 2015",https://arxiv.org/pdf/1505.04548
